branch,division,group_name,description,qty,total_amount
Stories Verdun,FROZEN YOGHURT,TOPPINGS,OATS,15.0,1064.26
Stories Verdun,FROZEN YOGHURT,TOPPINGS,CHOCOLATE CHIPS,320.0,24030.63
Stories Verdun,FROZEN YOGHURT,TOPPINGS,MIXED NUTS,90.0,6052.91
Stories Verdun,FROZEN YOGHURT,TOPPINGS,GUMMY BEARS,261.0,17957.48
Stories Verdun,FROZEN YOGHURT,TOPPINGS,STRAWBERRY,484.0,36987.21
Stories Verdun,FROZEN YOGHURT,TOPPINGS,PINEAPPLE,134.0,9173.27
Stories Verdun,FROZEN YOGHURT,TOPPINGS,MANGO,310.0,23494.77
Stories Verdun,FROZEN YOGHURT,TOPPINGS,HONEY,279.0,21387.57
Stories Verdun,FROZEN YOGHURT,TOPPINGS,BLUEBERRIES,424.0,31953.69
Stories Verdun,FROZEN YOGHURT,LUXURY TOPPINGS,PISTACHIO CRUNCH,706.0,77803.63
Stories Verdun,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE QUELLA CRUNCH,11.0,1200.99
Stories Verdun,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE CRUNCH,1081.0,119510.3
Stories Verdun,FROZEN YOGHURT,LUXURY TOPPINGS,VARIEGATO WAFER,124.0,13240.0
Stories Verdun,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE QUELLA,867.0,92131.71
Stories Verdun,FROZEN YOGHURT,LUXURY TOPPINGS,QUELLA PISTACCIO,46.0,4620.0
Stories Verdun,FROZEN YOGHURT,LUXURY TOPPINGS,CRUMBOLE RED BERRIES,3.0,300.0
Stories Verdun,FROZEN YOGHURT,LUXURY TOPPINGS,CRUMBOLE PISTACHIO,7.0,700.0
Stories Verdun,FROZEN YOGHURT,LUXURY TOPPINGS,NUTELLA,5.0,495.5
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT SMALL,465.5,151659.08
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT MEDIUM,132.5,48022.16
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT X-LARGE,8.0,3873.87
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO SMALL,3334.5,1134416.95
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO MEDIUM,1492.5,633904.28
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO X-LARGE,324.0,182598.63
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT SMALL,2.0,660.66
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO MEDIUM,0.5,214.71
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT SMALL,18.0,5880.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO SMALL,137.0,47683.33
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO MEDIUM,14.5,5900.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT X-LARGE,0.5,233.33
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO X-LARGE,7.5,4400.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT SMALL,310.0,100156.19
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO SMALL,2937.1,972924.69
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT MEDIUM,92.5,33133.38
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO MEDIUM,1330.5,560461.95
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT X-LARGE,3.0,1367.12
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO X-LARGE,273.5,153349.94
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT SMALL,146.0,47054.7
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT MEDIUM,69.5,25127.73
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT X-LARGE,3.0,1412.61
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT COMBO SMALL,1738.5,556003.89
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT COMBO MEDIUM,803.5,338646.06
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,LOTUS YOGHURT COMBO X-LARGE,139.0,78204.31
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT SMALL,1.5,480.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO SMALL,59.5,18733.33
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO MEDIUM,35.0,14980.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT MEDIUM,2.0,733.33
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO X-LARGE,8.0,4640.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP MANGO,289.0,0.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP OREO,24.0,0.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP POMEGRANATE,3.0,0.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP SPECULOSE LOTUS,339.0,0.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP ORIGINAL YOUGHURT,284.0,0.0
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT SMALL,202.5,64851.02
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO SMALL,2255.6,766689.94
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT MEDIUM,64.5,23055.47
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO MEDIUM,1070.0,449498.3
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT X-LARGE,4.5,2169.82
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO X-LARGE,171.0,95115.17
Stories Verdun,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP BLUEBERRY,302.5,0.0
Stories Verdun,FROZEN YOGHURT,SPECIALTY YOGHURT,RICOTTA YOGHURT SMALL,1.0,0.0
Stories Verdun,FROZEN YOGHURT,SPECIALTY YOGHURT,RICOTTA YOGHURT COMBO SMALL,6.5,833.33
Stories Verdun,FROZEN YOGHURT,SPECIALTY YOGHURT,TASTING CUP RICOTTA,7.0,0.0
Stories Verdun,CINNAMON ROLLS,CINNAMONS,CLASSIC CINNAMON ROLL LARGE,1931.0,536566.67
Stories Verdun,CINNAMON ROLLS,CINNAMONS,CHOCOLATE ROLL LARGE,413.0,85675.68
Stories Verdun,CINNAMON ROLLS,CINNAMONS,EXTRA CREAM CHEESE FROSTING MIX,11.0,366.13
Stories Verdun,CINNAMON ROLLS,CINNAMONS,RED CINNAMON ROLL,174.0,60417.42
Stories Verdun,CINNAMON ROLLS,CINNAMONS,LOTUS ROLL,3.0,1100.0
Stories Verdun,CARTON,PACKAGING,CARTON HANDLE BAG,5183.0,0.0
Stories Verdun,CARTON,PACKAGING,SMALL DESSERT BOX(1PCS),1351.0,0.0
Stories Verdun,CARTON,PACKAGING,MEDIUM DESSERT BOX(2PCS),1262.0,0.0
Stories Verdun,CARTON,PACKAGING,LARGE DESSERT BOX(4PCS),95.0,0.0
Stories Verdun,NOT USED,NOT USED,PRUNELLE THYME CROISSANT/NOT USED,1.0,220.0
Stories Verdun,NOT USED,NOT USED,PRUNELLE CHEESE CROISSANT/NOT USED,1.0,220.0
Stories Verdun,NOT USED,NOT USED,TIRAMISU ROLL/not used,3.0,1136.67
Stories Verdun,NOT USED,NOT USED,STEVIA SUGAR SACHET/NOT USED,178.0,0.0
Stories Verdun,NOT USED,NOT USED,NY STYLE COOKIE -PISTACHIO,20.0,6866.67
Stories Verdun,NOT USED,NOT USED,PASSION FRUIT YOGHURT SMALL/NOT USED,6.5,750.0
Stories Verdun,NOT USED,NOT USED,TASTING CUP PASSION FRUIT/NOT USED,14.0,0.0
Stories Verdun,NOT USED,NOT USED,LYCHEE BLAST SMALL/NOT USED,1.0,0.0
Stories Verdun,NOT USED,NOT USED,PEACH COOLER SMALL/NOT USED,1.0,300.0
Stories Verdun,NOT USED,NOT USED,PASSION FRUIT YOGHURT COMBO SMALL/NOT USED,37.5,12500.0
Stories Verdun,NOT USED,NOT USED,PASSION FRUIT YOGHURT COMBO MEDIUM/NOT USED,7.5,3000.0
Stories Verdun,NOT USED,NOT USED,JOYCREAM FRUIT ROUGES,6.0,640.0
Stories Verdun,NOT USED,NOT USED,PISTACHIO COOKIES/NOT USED,4.0,1066.67
Stories Verdun,NOT USED,NOT USED,BROOKIES/NOT USED,1.0,266.67
Stories Verdun,NOT USED,NOT USED,RASPBERRY COOKIES/NOT USED,2.0,533.33
Stories Verdun,NOT USED,NOT USED,STRAWBERRY BOBA/NOT USED,4.0,0.0
Stories Verdun,NOT USED,NOT USED,GRANELLA DI BISCOTTO COMBO,36.0,0.0
Stories Verdun,NOT USED,NOT USED,VALENTINE HOT CHOCOLATE/NOT USED,5.0,1833.33
Stories Verdun,NOT USED,NOT USED,GRANELLA DI BISCOTTO,1.0,100.0
Stories Verdun,NOT USED,NOT USED,NUTELLA ROLL,146.0,54523.33
Stories Verdun,NOT USED,NOT USED,TASTING CUP ACAI,1.0,0.0
Stories Verdun,POP UP BEVERAGE,POP UP BEVERAGE,SALTED CARAMEL LATTE COMBO,1.0,0.0
Stories Verdun,POP UP BEVERAGE,POP UP BEVERAGE,MOCHA COMBO,1.0,0.0
Stories Verdun,POP UP BEVERAGE,POP UP BEVERAGE,WHITE MOCHA COMBO,1.0,0.0
Stories Verdun,OFFER,OFFER,CINNAMON ROLL+DRINK,3.0,1171.17
Stories Verdun,GRAB&GO FOOD,PACKAGED FOOD,FREEZE DROPS STRAWBERRY,336.0,67131.65
Stories Verdun,GRAB&GO FOOD,PACKAGED FOOD,MEDIUM CHIPS,39.0,2354.35
Stories Verdun,GRAB&GO FOOD,PACKAGED DESSERT,TIRAMISU CUP,42.0,15765.77
Stories Verdun,DONUTS,DONUTS,PISTACHIO CREAM DOUGHNUTS,63.0,13100.0
Stories Verdun,DONUTS,DONUTS,BOSTON CREAM DONUT,88.0,18380.0
Stories Verdun,DONUTS,DONUTS,OREO DOUGHNUTS,73.0,15120.0
Stories Verdun,DONUTS,DONUTS,HAZELNUT DOUGHNUTS,94.0,19240.0
Stories Verdun,DONUTS,DONUTS,STRAWBERRY DOUGHNUTS,19.0,3840.0
Stories Verdun,DONUTS,DONUTS,LOTUS DOUGHNUTS,73.0,15100.0
Stories Verdun,DONUTS,DONUTS,KINDER DOUGHNUTS,105.0,21820.0
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,ESPRESSO,4098.0,648739.65
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,DOUBLE ESPRESSO,4415.0,816303.28
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,AMERICANO SMALL,2307.0,440853.55
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,AMERICANO MEDIUM,1527.0,338569.17
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,AMERICANO LARGE,316.0,78056.83
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,BLACK COFFEE SMALL,3854.0,591732.43
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,BLACK COFFEE MEDIUM,2482.0,498355.5
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,BLACK COFFEE LARGE,455.0,105951.56
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,SINGLE ESPRESSO MACC,191.0,30130.81
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,DOUBLE ESPRESSO MAC,182.0,33823.46
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,TRIPLE ESPRESSO,601.0,16634.65
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,SINGLE LONGO,552.0,96899.34
Stories Khaldeh,HOT BAR SECTION,BLACK COFFEE,DOUBLE LONGO,230.0,42177.3
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,LATTE SMALL,6213.0,1217241.05
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,LATTE MEDIUM,8347.0,1897721.73
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,CAPPUCCINO SMALL,2714.0,533079.92
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,CAPPUCCINO MEDIUM,3388.0,770745.75
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,MOCHA SMALL,1428.0,289211.96
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,MOCHA MEDIUM,1738.0,452023.0
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,WHITE MOCHA SMALL,4684.0,933329.59
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,WHITE MOCHA MEDIUM,5660.0,1470340.83
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,CARAMEL MACHIATO SMALL,1608.0,358028.11
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,CARAMEL MACHIATO MEDIUM,2672.0,693803.43
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,SIGNATURE HOT CHOCOLATE SMALL,1601.0,347549.52
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,SIGNATURE HOT CHOCOLATE MEDIUM,1406.0,375957.96
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,STEAMED MILK SMALL,71.0,7996.76
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,STEAMED MILK MEDIUM,47.0,7915.92
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,LATTE LARGE,1419.0,382926.25
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,MOCHA LARGE,196.0,59020.21
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,CAPPUCCINO LARGE,441.0,120185.47
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,STEAMED MILK LARGE,6.0,1192.79
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,WHITE MOCHA LARGE,762.0,229476.55
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,CARAMEL MACCHIATO LARGE,337.0,102430.27
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,MATCHA LATTE SMALL,437.0,83465.58
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,MATCHA LATTE MEDIUM,687.0,156286.6
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,MATCHA LATTE LARGE,128.0,34928.17
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,FLAT WHITE,2827.0,508413.52
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,HOT DOUBLE SHOT SMALL,720.0,140394.26
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,HOT DOUBLE SHOT MEDIUM,899.0,239673.15
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,HOT DOUBLE SHOT LARGE,111.0,36777.48
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,TOFFEE NUT LATTE MEDIUM,645.0,173455.98
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,TOFFEE NUT LATTE SMALL,423.0,99049.61
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,CLASSIC HOT CHOC SMALL,454.0,94216.55
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,CLASSIC HOT CHOC MEDIUM,382.0,100640.59
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,HOT DOUBLE SHOT TOFFEE NUT SMALL,4.0,1059.46
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,HOT DOUBLE SHOT TOFFEE NUT MEDIUM,20.0,5954.35
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,CLASSIC HOT CHOC LARGE,47.0,14346.49
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,SPANISH LATTE SMALL,2154.0,441512.73
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,SPANISH LATTE MEDIUM,2745.0,813078.7
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,SALTED CARAMEL LATTE SMALL,371.0,85066.34
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,SALTED CARAMEL LATTE MEDIUM,503.0,135869.31
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,SALTED CARAMEL LATTE LARGE,86.0,28857.66
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,SIGNATURE HOT CHOCOLATE LARGE,171.0,52718.32
Stories Khaldeh,HOT BAR SECTION,MIXED HOT BEVERAGE,TOFFEE NUT LATTE LARGE,79.0,26493.09
Stories Khaldeh,HOT BAR SECTION,TEA,ENGLISH BREAKFAST TEA MEDIUM,468.0,58050.15
Stories Khaldeh,HOT BAR SECTION,TEA,EARL GREY LAVENDER TEA MEDIUM,192.0,30632.13
Stories Khaldeh,HOT BAR SECTION,TEA,ORGANIC GREEN TEA MEDIUM,349.0,53717.72
Stories Khaldeh,HOT BAR SECTION,TEA,SOUTHERN MINT HERBAL TEA MEDIUM,249.0,38049.7
Stories Khaldeh,HOT BAR SECTION,TEA,ADD ENGLISH BREAKFAST TEA BAG,7.0,268.17
Stories Khaldeh,HOT BAR SECTION,TEA,ADD EARL GREY LAVENDER BAG,13.0,459.46
Stories Khaldeh,HOT BAR SECTION,TEA,ADD GREEN TEA BAG,3.0,120.72
Stories Khaldeh,HOT BAR SECTION,TEA,ADD SOUTHERN MINT HERBAL TEA BAG,11.0,410.21
Stories Khaldeh,HOT BAR SECTION,TEA,GOLDEN CHAMOMILE HERBAL TEA MEDIUM,263.0,34315.32
Stories Khaldeh,HOT BAR SECTION,TEA,SWEET GINGER PEACH BLACK TEA MEDIUM,117.0,18624.77
Stories Khaldeh,HOT BAR SECTION,TEA,ADD GOLDEN CHAMOMILE HERBAL TEA BAG,11.0,392.79
Stories Khaldeh,HOT BAR SECTION,TEA,ADD SWEET GINGER PEACH BLACK TEA BAG,45.0,1534.83
Stories Khaldeh,HOT BAR SECTION,TEA,BOMBAY CHAI BLACK TEA MEDIUM,105.0,15406.91
Stories Khaldeh,HOT BAR SECTION,TEA,ADD BOMBAY CHAI TEA BAG,6.0,226.13
Stories Khaldeh,HOT BAR SECTION,TEA,MEDITERRANEAN CARAMEL TEA MEDIUM,25.0,4196.7
Stories Khaldeh,HOT BAR SECTION,TEA,LEMONGRASS&ORANGE TEA MEDIUM,19.0,2501.5
Stories Khaldeh,HOT BAR SECTION,TEA,ADD MEDITERRANEAN CARAMEL TEA BAG,3.0,117.42
Stories Khaldeh,HOT BAR SECTION,TEA,ADD LEMONGRASS&ORANGE TEA BAG,2.0,66.67
Stories Khaldeh,HOT BAR SECTION,BEANS,YIRGACHEFFE BEANS 250G,52.0,33741.74
Stories Khaldeh,HOT BAR SECTION,BEANS,HOUSE BLEND BEANS 250G,107.0,54789.19
Stories Khaldeh,HOT BAR SECTION,BEANS,AMERICAN COFFEE BEANS 250G,17.0,8273.87
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED AMERICANO SMALL,641.0,128167.31
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED AMERICANO MEDIUM,1270.0,291017.51
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED LATTE SMALL,2952.0,586387.93
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED LATTE MEDIUM,7568.0,1754506.51
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED MOCHA SMALL,604.0,124280.72
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED MOCHA MEDIUM,1467.0,392348.59
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED WHITE MOCHA SMALL,2208.0,463505.52
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED WHITE MOCHA MEDIUM,5121.0,1367891.54
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED AMERICANO LARGE,347.0,91631.79
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED LATTE LARGE,1485.0,398553.76
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED MOCHA LARGE,196.0,58724.44
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED WHITE MOCHA LARGE,1233.0,369662.04
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,DOUBLE SHOT SHAKEN MEDIUM,2603.0,608849.33
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,DOUBLE SHOT SHAKEN LARGE,449.0,120184.75
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED MATCHA LATTE SMALL,1398.0,260309.49
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED MATCHA LATTE MEDIUM,3803.0,888359.52
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED MATCHA LATTE LARGE,1280.0,349629.79
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,DOUBLE SHOT SHAKEN SMALL,2179.0,137333.75
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED CARAMEL MACCHIATO SMALL,1211.0,278305.28
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED CARAMEL MACCHIATO MEDIUM,3582.0,960695.26
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED CARAMEL MACCHIATO LARGE,573.0,174385.95
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED TOFFEE NUT LATTE SMALL,34.0,8023.24
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED TOFFEE NUT LATTE MEDIUM,155.0,41585.95
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED CLASSIC CHOC MEDIUM,312.0,83788.59
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED CLASSIC CHOC SMALL,226.0,46947.93
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,BLUE NADE,1368.0,365022.94
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED DOUBLE SHOT TOFFEE NUT SMALL,2.0,480.0
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED DOUBLE SHOT TOFFEE NUT MEDIUM,12.0,3166.37
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,SIGNATURE ICED CHOCOLATE SMALL,108.0,20300.3
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,SIGNATURE ICED CHOCOLATE MEDIUM,103.0,27300.3
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED TOFFEE NUT LATTE LARGE,20.0,6633.93
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED CLASSIC CHOC LARGE,46.0,14038.89
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,SIGNATURE ICED CHOCOLATE LARGE,19.0,5591.59
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED SPANISH LATTE SMALL,1677.0,389632.91
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED SPANISH LATTE MEDIUM,4759.0,1396862.28
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED SALTED CARAMEL LATTE SMALL,336.0,78499.82
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED SALTED CARAMEL LATTE MEDIUM,844.0,227763.0
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED SALTED CARAMEL LATTE LARGE,166.0,52170.27
Stories Khaldeh,COLD BAR SECTION,MIXED COLD BEVERAGES,COLD BREW BOTTLE,772.0,109477.48
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,COFFEE FRAPPE SMALL,257.0,48766.31
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,COFFEE FRAPPE MEDIUM,611.0,136023.03
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,CARAMEL FRAPP SMALL,3249.0,718600.18
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,CARAMEL FRAPP MEDIUM,9075.0,2431536.95
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,CARAMEL FRAPP LARGE,1716.0,539456.79
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,COFFEE FRAPP LARGE,124.0,32148.47
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,MOCHA FRAPP SMALL,942.0,202813.76
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,MOCHA FRAPP MEDIUM,2822.0,745472.56
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,MOCHA FRAPP LARGE,613.0,176400.33
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,ESPRESSO FRAPP SMALL,398.0,73729.55
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,ESPRESSO FRAPP MEDIUM,880.0,194231.08
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,ESPRESSO FRAPP LARGE,131.0,32577.78
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,VANILLA CREAM FRAPP SMALL,543.0,115440.72
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,VANILLA CREAM FRAPP MEDIUM,993.0,255417.42
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,VANILLA CREAM FRAPP LARGE,164.0,47977.3
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA FRAPP SMALL,415.0,89025.29
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA FRAPP MEDIUM,1328.0,341843.48
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA FRAPP LARGE,265.0,76499.07
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA CREAM FRAPP SMALL,107.0,20048.38
Stories Khaldeh,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA CREAM FRAPP MEDIUM,247.0,64443.84
