branch,service_type,category,section,product_desc,qty,revenue,total_cost,total_profit,cost_pct,profit_pct
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,MATCHA CREAM FRAPP LARGE,139.0,39388.59,10495.09,28893.5,26.65,73.35
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,MATCHA CREAM FRAPP MEDIUM,441.0,114045.05,30230.28,83814.77,26.51,73.49
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,MOCHA FRAPP LARGE,120.0,34209.61,9036.77,25172.84,26.42,73.58
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,MOCHA FRAPP MEDIUM,700.0,183083.48,51103.88,131979.6,27.91,72.09
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,MOCHA FRAPP SMALL,604.0,128151.29,34850.91,93300.38,27.2,72.8
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,NO WHIPPED CREAM,1.0,0.0,-8.86,8.86,0.0,100.0
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE 1 SHOT YIRGACHEFFE,289.0,18625.83,543.18,18082.65,2.92,97.08
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE 2 SHOT YIRGACHEFFE,582.0,37036.04,2187.74,34848.3,5.91,94.09
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE 3 SHOT YIRGACHEFFE,61.0,3815.62,343.95,3471.67,9.01,90.99
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE ALMOND LARGE,271.0,40083.15,15159.06,24924.09,37.82,62.18
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE ALMOND MEDIUM,1431.0,167630.27,62258.44,105371.83,37.14,62.86
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE ALMOND SMALL,1377.5,126962.35,42807.73,84154.62,33.72,66.28
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE COCONUT LARGE,174.0,17361.05,10049.26,7311.79,57.88,42.12
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE COCONUT MEDIUM,896.0,85368.61,40248.36,45120.25,47.15,52.85
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE COCONUT SMALL,781.5,70336.75,25075.01,45261.74,35.65,64.35
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE LACTOSE FREE LARGE,268.0,0.0,4497.38,-4497.38,0.0,100.0
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE LACTOSE FREE MEDIUM,1689.0,0.0,22044.97,-22044.97,0.0,100.0
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE LACTOSE FREE SMALL,1542.0,0.0,14375.94,-14375.94,0.0,100.0
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SKIMMED MILK LARGE,556.0,0.0,0.0,0.0,0.0,100.0
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SKIMMED MILK MEDIUM,3661.0,0.0,0.0,0.0,0.0,100.0
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SKIMMED MILK SMALL,3527.0,0.0,0.0,0.0,0.0,100.0
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE ALMOND LARGE,30.0,4851.35,1664.7,3186.65,34.31,65.69
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE ALMOND MEDIUM,203.0,26326.73,7509.65,18817.08,28.52,71.48
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE ALMOND SMALL,190.0,18493.7,5857.28,12636.42,31.67,68.33
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE OAT LARGE,138.0,22045.2,6947.44,15097.76,31.51,68.49
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE OAT MEDIUM,723.0,92023.31,24265.69,67757.62,26.37,73.63
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE OAT SMALL,694.0,66260.45,19410.31,46850.14,29.29,70.71
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE SOYA LARGE,15.0,2342.34,704.81,1637.53,30.09,69.91
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE SOYA MEDIUM,51.0,6164.57,1597.58,4566.99,25.92,74.08
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE SOYA SMALL,56.0,5073.87,1461.83,3612.04,28.81,71.19
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL CREAM FRAPPE LARGE,4.0,1201.2,359.97,841.23,29.97,70.03
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL CREAM FRAPPE MEDIUM,22.0,5945.95,1727.23,4218.72,29.05,70.95
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL CREAM FRAPPE SMALL,12.0,2882.89,751.5,2131.39,26.07,73.93
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL FRAPPE LARGE,10.0,3063.06,1077.13,1985.93,35.17,64.83
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL FRAPPE MEDIUM,34.0,9189.19,3271.87,5917.32,35.61,64.39
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL FRAPPE SMALL,21.0,4804.81,1501.19,3303.62,31.24,68.76
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,SIGNATURE ICED CHOCOLATE MEDIUM,15.0,3963.96,1309.73,2654.23,33.04,66.96
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,SIGNATURE ICED CHOCOLATE SMALL,14.0,3219.22,929.22,2290.0,28.86,71.14
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,STRAWBERRY CREAM FRAPP LARGE,104.0,30036.01,7667.33,22368.68,25.53,74.47
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,STRAWBERRY CREAM FRAPP MEDIUM,466.0,124055.5,33283.32,90772.18,26.83,73.17
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,STRAWBERRY CREAM FRAPP SMALL,820.0,131732.64,43910.91,87821.73,33.33,66.67
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,STRAWBERRY DRIZZLE TOPPING,38.0,1203.9,286.4,917.5,23.79,76.21
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,STRAWBERRY SHAKE,5.0,1651.65,755.97,895.68,45.77,54.23
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT CREAM FRAP LARGE,2.0,666.67,149.48,517.19,22.42,77.58
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT CREAM FRAP MEDIUM,14.0,3968.29,944.32,3023.97,23.8,76.2
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT CREAM FRAP SMALL,13.0,2741.44,653.15,2088.29,23.83,76.17
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT FRAP LARGE,3.0,933.93,246.63,687.3,26.41,73.59
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT FRAP MEDIUM,14.0,3945.22,1048.9,2896.32,26.59,73.41
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT FRAP SMALL,9.0,720.72,536.17,184.55,74.39,25.61
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA CREAM FRAPP LARGE,114.0,32652.86,6932.51,25720.35,21.23,78.77
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA CREAM FRAPP MEDIUM,421.0,107865.11,24632.97,83232.14,22.84,77.16
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA CREAM FRAPP SMALL,540.0,119273.7,23590.01,95683.69,19.78,80.22
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA FRAP SMALL,42.0,9406.91,2226.72,7180.19,23.67,76.33
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA FRAPP LARGE,16.0,4652.8,1092.51,3560.29,23.48,76.52
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA FRAPP MEDIUM,65.0,16919.16,4288.76,12630.4,25.35,74.65
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA CREAM FRAPP LARGE,13.0,3632.74,772.75,2859.99,21.27,78.73
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA CREAM FRAPP MEDIUM,45.0,11466.91,2571.35,8895.56,22.42,77.58
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA CREAM FRAPP SMALL,54.0,10504.21,2309.7,8194.51,21.99,78.01
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA FRAPP LARGE,29.0,8461.47,1940.45,6521.02,22.93,77.07
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA FRAPP MEDIUM,94.0,24036.88,6073.47,17963.41,25.27,74.73
Stories Bayada,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA FRAPP SMALL,65.0,11591.2,3386.76,8204.44,29.22,70.78
Stories Bayada,TABLE,BEVERAGES,GRAB&GO BEVERAGES,APPLE JUICE,4.0,666.67,261.86,404.81,39.28,60.72
Stories Bayada,TABLE,BEVERAGES,GRAB&GO BEVERAGES,LEMON JUICE,445.0,74587.09,33003.72,41583.37,44.25,55.75
Stories Bayada,TABLE,BEVERAGES,GRAB&GO BEVERAGES,MAWARDI JUICE,415.0,69509.01,27168.11,42340.9,39.09,60.91
Stories Bayada,TABLE,BEVERAGES,GRAB&GO BEVERAGES,ORANGE JUICE,1456.0,243890.54,95317.53,148573.01,39.08,60.92
Stories Bayada,TABLE,BEVERAGES,GRAB&GO BEVERAGES,POMEGRANATE JUICE,150.0,25019.67,14414.4,10605.27,57.61,42.39
Stories Bayada,TABLE,BEVERAGES,GRAB&GO BEVERAGES,RIM SPARKLING WATER-250 ML,2427.0,156244.51,51098.35,105146.16,32.7,67.3
Stories Bayada,TABLE,BEVERAGES,GRAB&GO BEVERAGES,SAN BENEDETTO CLEMENTINE 330ML/24,1333.0,223235.73,57364.31,165871.42,25.7,74.3
Stories Bayada,TABLE,BEVERAGES,GRAB&GO BEVERAGES,SAN BENEDETTO GLASS 250ML/24,772.0,104571.77,31475.7,73096.07,30.1,69.9
Stories Bayada,TABLE,BEVERAGES,GRAB&GO BEVERAGES,SAN BENEDETTO LEMON,1191.0,199421.93,51253.49,148168.44,25.7,74.3
Stories Bayada,TABLE,BEVERAGES,330ML/24,WATER,44592.0,1687405.4,204383.73,1483021.67,12.11,87.89
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,ADD BOMBAY CHAI TEA BAG,3.0,108.71,65.09,43.62,59.88,40.12
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,ADD EARL GREY LAVENDER BAG,1.0,33.33,17.63,15.7,52.89,47.11
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,ADD ENGLISH BREAKFAST TEA BAG,1.0,33.33,17.63,15.7,52.89,47.11
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,ADD GOLDEN CHAMOMILE HERBAL TEA BAG,1.0,42.04,17.63,24.41,41.93,58.07
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,ADD GREEN TEA BAG,4.0,195.5,70.52,124.98,36.07,63.93
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,ADD SOUTHERN MINT HERBAL TEA BAG,2.0,66.66,36.01,30.65,54.02,45.98
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,ADD SWEET GINGER PEACH BLACK TEA BAG,1.0,33.33,17.63,15.7,52.89,47.11
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,AMERICAN COFFEE BEANS 250G,13.0,6246.25,3102.67,3143.58,49.67,50.33
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,AMERICANO LARGE,304.0,74660.96,17078.93,57582.03,22.88,77.12
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,AMERICANO MEDIUM,1410.0,311515.91,64847.2,246668.71,20.82,79.18
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,AMERICANO SMALL,3120.0,555342.34,108850.12,446492.22,19.6,80.4
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,BLACK COFFEE LARGE,768.0,178530.63,59878.13,118652.5,33.54,66.46
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,BLACK COFFEE MEDIUM,3389.0,680732.13,218941.69,461790.44,32.16,67.84
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,BLACK COFFEE SMALL,7565.0,1239707.65,391615.41,848092.24,31.59,68.41
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,BOMBAY CHAI BLACK TEA MEDIUM,298.0,47006.01,12249.71,34756.3,26.06,73.94
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,CAPPUCCINO LARGE,315.0,83943.66,21008.11,62935.55,25.03,74.97
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,CAPPUCCINO MEDIUM,2332.0,528246.55,103413.11,424833.44,19.58,80.42
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,CAPPUCCINO SMALL,3050.0,597069.31,96026.84,501042.47,16.08,83.92
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,CARAMEL MACCHIATO LARGE,103.0,30874.75,8390.25,22484.5,27.18,72.82
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,CARAMEL MACHIATO MEDIUM,694.0,178970.93,43644.86,135326.07,24.39,75.61
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,CARAMEL MACHIATO SMALL,894.0,161209.46,39100.33,122109.13,24.25,75.75
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,CLASSIC HOT CHOC LARGE,35.0,10397.29,2886.48,7510.81,27.76,72.24
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,CLASSIC HOT CHOC MEDIUM,351.0,91993.87,22761.96,69231.91,24.74,75.26
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,CLASSIC HOT CHOC SMALL,452.0,101243.78,22573.58,78670.2,22.3,77.7
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,DOUBLE ESPRESSO,5440.0,1046509.67,114168.49,932341.18,10.91,89.09
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,DOUBLE ESPRESSO MAC,112.0,20705.23,3102.33,17602.9,14.98,85.02
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,DOUBLE LONGO,307.0,56486.12,8670.42,47815.7,15.35,84.65
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,EARL GREY LAVENDER TEA MEDIUM,586.0,94424.92,21704.39,72720.53,22.99,77.01
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,ENGLISH BREAKFAST TEA MEDIUM,582.0,90632.13,21556.24,69075.89,23.78,76.22
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,ESPRESSO,2306.0,363251.05,27200.83,336050.22,7.49,92.51
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,FLAT WHITE,1471.0,285166.9,54410.02,230756.88,19.08,80.92
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,GOLDEN CHAMOMILE HERBAL TEA MEDIUM,1217.0,191187.68,45075.5,146112.18,23.58,76.42
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,HOT DOUBLE SHOT LARGE,33.0,11042.04,3107.29,7934.75,28.14,71.86
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,HOT DOUBLE SHOT MEDIUM,107.0,28528.4,7955.06,20573.34,27.88,72.12
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,HOT DOUBLE SHOT SMALL,214.0,32417.71,11548.49,20869.22,35.62,64.38
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,HOT DOUBLE SHOT TOFFEE NUT SMALL,30.0,266.67,1800.81,-1534.14,675.3,-575.3
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,HOUSE BLEND BEANS 250G,55.0,28593.4,13536.88,15056.52,47.34,52.66
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,LATTE LARGE,627.0,167367.69,41816.15,125551.54,24.98,75.02
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,LATTE MEDIUM,3716.0,842122.52,189730.57,652391.95,22.53,77.47
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,LATTE SMALL,5170.0,967008.84,180125.18,786883.66,18.63,81.37
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,LEMONGRASS&ORANGE TEA MEDIUM,1.0,166.67,37.04,129.63,22.22,77.78
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,MATCHA LATTE LARGE,76.0,20349.43,7258.87,13090.56,35.67,64.33
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,MATCHA LATTE MEDIUM,390.0,88487.23,30977.4,57509.83,35.01,64.99
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,MATCHA LATTE SMALL,495.0,89884.57,31068.41,58816.16,34.56,65.44
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,MEDITERRANEAN CARAMEL TEA MEDIUM,3.0,500.0,111.11,388.89,22.22,77.78
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,MOCHA LARGE,112.0,33441.74,10677.76,22763.98,31.93,68.07
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,MOCHA MEDIUM,545.0,141117.96,40742.24,100375.72,28.87,71.13
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,MOCHA SMALL,986.0,182287.41,52842.76,129444.65,28.99,71.01
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,ORGANIC GREEN TEA MEDIUM,1353.0,204990.99,50112.7,154878.29,24.45,75.55
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SALTED CARAMEL LATTE LARGE,12.0,3957.96,1168.5,2789.46,29.52,70.48
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SALTED CARAMEL LATTE MEDIUM,69.0,18371.41,5168.69,13202.72,28.13,71.87
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SALTED CARAMEL LATTE SMALL,78.0,14954.95,4045.06,10909.89,27.05,72.95
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SIGNATURE HOT CHOCOLATE LARGE,112.0,33503.3,11367.3,22136.0,33.93,66.07
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SIGNATURE HOT CHOCOLATE MEDIUM,783.0,208427.63,66456.82,141970.81,31.88,68.12
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SIGNATURE HOT CHOCOLATE SMALL,1181.0,257201.2,79921.61,177279.59,31.07,68.93
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SINGLE ESPRESSO MACC,62.0,9612.86,1147.51,8465.35,11.94,88.06
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SINGLE LONGO,263.0,46779.22,4923.51,41855.71,10.52,89.48
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SOUTHERN MINT HERBAL TEA MEDIUM,1123.0,169201.2,42018.14,127183.06,24.83,75.17
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SPANISH LATTE MEDIUM,907.0,267082.61,64915.11,202167.5,24.31,75.69
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SPANISH LATTE SMALL,1781.0,181248.46,90121.19,91127.27,49.72,50.28
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,STEAMED MILK LARGE,1.0,198.2,43.47,154.73,21.93,78.07
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,STEAMED MILK MEDIUM,15.0,2515.01,550.39,1964.62,21.88,78.12
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,STEAMED MILK SMALL,92.0,5703.3,2698.93,3004.37,47.32,52.68
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,SWEET GINGER PEACH BLACK TEA MEDIUM,434.0,70590.09,16074.58,54515.51,22.77,77.23
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,TOFFEE NUT LATTE LARGE,18.0,6045.04,1841.1,4203.94,30.46,69.54
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,TOFFEE NUT LATTE MEDIUM,117.0,31367.57,9554.31,21813.26,30.46,69.54
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,TOFFEE NUT LATTE SMALL,160.0,36450.36,9672.86,26777.5,26.54,73.46
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,TRIPLE ESPRESSO,287.0,4793.75,10648.54,-5854.79,222.13,-122.13
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,WHITE MOCHA LARGE,216.0,64393.99,18175.3,46218.69,28.23,71.77
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,WHITE MOCHA MEDIUM,838.0,216997.84,55611.56,161386.28,25.63,74.37
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,WHITE MOCHA SMALL,1101.0,156999.73,52844.65,104155.08,33.66,66.34
Stories Bayada,TABLE,BEVERAGES,HOT BAR SECTION,YIRGACHEFFE BEANS 250G,22.0,14138.13,6563.33,7574.8,46.42,53.58
Stories Bayada,TABLE,BEVERAGES,POP UP BEVERAGE,LATTE COMBO,2.0,0.0,69.68,-69.68,0.0,100.0
Stories Bayada,TABLE,BEVERAGES,POP UP BEVERAGE,MOCHA COMBO,3.0,0.0,160.78,-160.78,0.0,100.0
Stories Bayada,TABLE,FOOD,CINNAMON ROLLS,CHOCOLATE ROLL LARGE,1124.0,334504.51,65965.39,268539.12,19.72,80.28
Stories Bayada,TABLE,FOOD,CINNAMON ROLLS,CLASSIC CINNAMON ROLL LARGE,3677.0,1071007.52,184872.09,886135.43,17.26,82.74
Stories Bayada,TABLE,FOOD,CINNAMON ROLLS,EXTRA CREAM CHEESE FROSTING MIX,18.0,586.78,177.62,409.16,30.27,69.73
Stories Bayada,TABLE,FOOD,CINNAMON ROLLS,LOTUS ROLL,79.0,28586.49,4823.03,23763.46,16.87,83.13
Stories Bayada,TABLE,FOOD,CINNAMON ROLLS,RED CINNAMON ROLL,74.0,24444.44,4095.87,20348.57,16.76,83.24
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,APRICOT SABLE,481.0,113856.16,43049.5,70806.66,37.81,62.19
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,BLUEBERRY CHEESE CAKE,196.0,71270.27,48298.97,22971.3,67.77,32.23
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,BLUEBERRY MUFFIN,323.0,64469.43,14273.23,50196.2,22.14,77.86
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,BROWNIES CAKE,118.0,19650.15,7744.73,11905.42,39.41,60.59
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,CARROT CAKE,242.0,67891.89,23969.29,43922.6,35.31,64.69
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,CHOCOLATE SABLE,784.0,185881.68,93557.33,92324.35,50.33,49.67
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,DOUBLE CHOCOLATE MUFFIN,727.0,145114.65,34139.23,110975.42,23.53,76.47
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,FRAMBOISE CHEESE CAKE,199.0,71966.97,48266.46,23700.51,67.07,32.93
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,LAZY CAKE,1077.0,340798.14,160652.5,180145.64,47.14,52.86
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,LOTUS CHEESE CAKE,238.0,86351.66,57387.56,28964.1,66.46,33.54
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,ORANGE CAKE,491.0,140681.08,29918.88,110762.2,21.27,78.73
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,RED VELVET CAKE,299.0,89821.92,44600.83,45221.09,49.65,50.35
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,RED VELVET MUFFIN_,27.0,5369.37,1055.46,4313.91,19.66,80.34
Stories Bayada,TABLE,FOOD,COFFEE PASTRY,VANILLA MUFFIN,338.0,64792.79,8908.39,55884.4,13.75,86.25
Stories Bayada,TABLE,FOOD,COOKIES,GINGERBREAD COOKIES,1.0,300.3,99.34,200.96,33.08,66.92
Stories Bayada,TABLE,FOOD,COOKIES,NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,873.0,277147.15,78133.5,199013.65,28.19,71.81
Stories Bayada,TABLE,FOOD,COOKIES,NY STYLE COOKIE - DOUBLE CHOCOLATE,254.0,78507.51,22733.0,55774.51,28.96,71.04
Stories Bayada,TABLE,FOOD,CROISSANT,ALMOND CROISSANT,467.0,98933.33,44582.93,54350.4,45.06,54.94
Stories Bayada,TABLE,FOOD,CROISSANT,CHEESE CROISSANT,2179.0,447609.37,182019.13,265590.24,40.66,59.34
Stories Bayada,TABLE,FOOD,CROISSANT,CHOCOLATE CROISSANT,1451.0,298792.32,121206.87,177585.45,40.57,59.43
Stories Bayada,TABLE,FOOD,CROISSANT,OLIVE CROISSANT,362.0,74921.92,28079.13,46842.79,37.48,62.52
Stories Bayada,TABLE,FOOD,CROISSANT,PLAIN CROISSANT,590.0,112180.18,42983.27,69196.91,38.32,61.68
Stories Bayada,TABLE,FOOD,CROISSANT,THYME CROISSANT,987.0,187789.37,76558.3,111231.07,40.77,59.23
Stories Bayada,TABLE,FOOD,FRENCH PASTRY,CHOCOLATE SALTED CAKE,168.0,54888.89,24057.6,30831.29,43.83,56.17
Stories Bayada,TABLE,FOOD,FRENCH PASTRY,CHRISTMAS ORIGINAL ECLAIR,231.0,58670.27,44105.6,14564.67,75.18,24.82
Stories Bayada,TABLE,FOOD,FRENCH PASTRY,CHRISTMAS PISTACHIO ECLAIR,14.0,5045.05,2673.07,2371.98,52.98,47.02
Stories Bayada,TABLE,FOOD,FRENCH PASTRY,ECLAIR CARAMEL,4.0,970.27,525.07,445.2,54.12,45.88
Stories Bayada,TABLE,FOOD,FRENCH PASTRY,ECLAIR CHOCOLAT,523.0,132544.06,68652.47,63891.59,51.8,48.2
Stories Bayada,TABLE,FOOD,FRENCH PASTRY,ECLAIR COFFEE,20.0,5432.43,2625.33,2807.1,48.33,51.67
Stories Bayada,TABLE,FOOD,FRENCH PASTRY,ECLAIR ORIGINAL,437.0,110694.5,57363.53,53330.97,51.82,48.18
Stories Bayada,TABLE,FOOD,FRENCH PASTRY,FONDANT AU CHOCOLAT,709.0,246923.42,148062.83,98860.59,59.96,40.04
Stories Bayada,TABLE,FOOD,FRENCH PASTRY,MACARONS,883.0,237275.68,129475.03,107800.65,54.57,45.43
Stories Bayada,TABLE,FOOD,FRENCH PASTRY,TARTE AU CHOCOLAT,28.0,6533.33,3842.53,2690.8,58.81,41.19
Stories Bayada,TABLE,FOOD,FROZEN YOGHURT,ARABESCHI COCCO SNAK,29.0,2612.62,1323.94,1288.68,50.67,49.33
